,business_id,prob,score,bin,feature_importance
348,3acf593c-7413-41e2-a552-94e6fbe1c851,0.613,387,4,"{'od_count_6m': 0.738, 'ratio_card_amt_total_debit_3m': 0.378, 'credit_utilisation_6m': 0.288, 'ratio_card_withdrawal_amt_90_180': 0.193}"
349,268c1d91-3621-4a80-851c-86059aa6e7fe,0.055,945,1,"{'stddev_amount_ach_c_1m': 1.761, 'median_amount_credited_6m': 0.737, 'ach_d_size_6m': 0.72, 'ratio_mrdc_freq_90_180': 0.649}"
350,2a0affcd-57e7-4eab-9e81-f69a7e23d72d,0.597,403,4,"{'credit_utilisation_6m': 0.668, 'ratio_mrdc_freq_90_180': 0.649, 'ratio_card_amt_total_debit_3m': 0.557, 'ratio_card_withdrawal_amt_90_180': 0.165}"
351,df46b691-b5fc-4a81-a93b-75c48275059a,0.323,677,2,"{'median_running_balance_6m': 0.401, 'ratio_card_amt_total_debit_3m': 0.267, 'ratio_mrdc_freq_90_180': 0.196, 'od_count_6m': 0.156}"
352,e03a7b0f-dcd3-434b-adab-58cef9078990,0.157,843,1,"{'credit_utilisation_6m': 0.651, 'ratio_card_amt_total_debit_3m': 0.386, 'median_running_balance_6m': 0.361, 'od_count_6m': 0.156}"
353,2223f662-f3ad-42e7-b5a6-4a62221dd726,0.261,739,2,"{'ratio_card_amt_total_debit_3m': 0.407, 'median_running_balance_6m': 0.386, 'ratio_card_withdrawal_amt_90_180': 0.193, 'od_count_6m': 0.156}"
354,21117a18-d563-428d-bff0-f0d263711822,0.52,480,4,"{'median_running_balance_6m': 0.159, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.118, 'ach_d_size_6m': 0.117}"
355,2e148da8-33be-4a5d-b838-8780e92342a1,0.361,639,2,"{'ratio_card_amt_total_debit_3m': 0.344, 'ratio_mrdc_freq_90_180': 0.22, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156}"
356,e075183a-76f2-4d58-abc7-2fd11a45bd84,0.403,597,3,"{'median_running_balance_6m': 0.226, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.134, 'ratio_ach_debit_amt_90_180': 0.101}"
357,29ebf1ac-716c-4556-9bd4-9254dc1a1737,0.295,705,2,"{'credit_utilisation_6m': 0.504, 'ratio_card_amt_total_debit_3m': 0.255, 'median_running_balance_6m': 0.25, 'od_count_6m': 0.156}"
358,d59d423f-2c8b-421d-8ea0-3ff4b2f11a54,0.479,521,3,"{'median_running_balance_6m': 0.207, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.149, 'ratio_card_withdrawal_amt_90_180': 0.108}"
359,eebd7d61-1061-4ae6-a77e-1cd49e865415,0.302,698,2,"{'median_running_balance_6m': 0.455, 'ratio_card_amt_total_debit_3m': 0.29, 'ach_d_size_6m': 0.162, 'od_count_6m': 0.156}"
360,45f26adb-eb1d-4403-ad96-68a78ec86646,0.543,457,4,"{'ratio_mrdc_freq_90_180': 0.193, 'stddev_amount_ach_c_1m': 0.126, 'ratio_card_withdrawal_amt_90_180': 0.102, 'median_running_balance_6m': 0.077}"
361,9af75dbc-53a8-4e52-96bc-aa5fb15a0668,0.447,553,3,"{'od_count_6m': 0.156, 'median_running_balance_6m': 0.139, 'ratio_mrdc_freq_90_180': 0.121, 'ratio_card_amt_total_debit_3m': 0.111}"
362,63452480-8820-4f0f-bf02-aad6bae5789c,0.426,574,3,"{'ratio_card_amt_total_debit_3m': 0.421, 'median_running_balance_6m': 0.255, 'od_count_6m': 0.166, 'ratio_ach_debit_amt_90_180': 0.115}"
363,004641d6-61fc-474e-8405-6eb0acb84d70,0.543,457,4,"{'ratio_card_amt_total_debit_3m': 0.519, 'distinct_mrdc_txns_100_3m': 0.467, 'credit_utilisation_6m': 0.336, 'ratio_mrdc_freq_90_180': 0.161}"
364,52a8b05c-41ac-400e-ade9-29ab7a89738f,0.788,212,5,"{'od_count_6m': 0.845, 'credit_utilisation_6m': 0.4, 'median_running_balance_6m': 0.246, 'ratio_card_withdrawal_amt_90_180': 0.221}"
365,ed1ee77f-ab1b-4193-a406-7fa564af3ac5,0.021,979,1,"{'median_running_balance_6m': 1.633, 'distinct_pd_txns_1000_1m': 0.617, 'stddev_amount_ach_c_1m': 0.475, 'ratio_card_amt_total_debit_3m': 0.429}"
366,d2621f75-d29f-4000-9485-1b8794ffb68f,0.525,475,4,"{'credit_utilisation_6m': 0.115, 'stddev_amount_ach_c_1m': 0.11, 'median_amount_credited_6m': 0.083, 'ratio_card_amt_total_debit_3m': 0.067}"
367,c0fb0192-f581-4b41-b02b-82273504b9c8,0.022,978,1,"{'median_running_balance_6m': 2.555, 'median_amount_credited_6m': 0.735, 'ratio_card_amt_total_debit_3m': 0.408, 'od_count_6m': 0.156}"
368,87b762d5-215b-4c28-94af-b6c46fa7dc6c,0.329,671,2,"{'ratio_card_amt_total_debit_3m': 0.319, 'median_running_balance_6m': 0.193, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156}"
369,efb92a29-3629-4110-a90a-76e1edca96c0,0.38,620,3,"{'credit_utilisation_6m': 0.235, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.122, 'median_amount_credited_6m': 0.069}"
370,bd6f8f8c-5df1-48dd-bc88-1b40b83ee3be,0.264,736,2,"{'median_running_balance_6m': 0.579, 'ratio_card_amt_total_debit_3m': 0.18, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126}"
371,677a7f50-61bc-4cee-b281-d4c6cc0707de,0.252,748,2,"{'median_running_balance_6m': 0.554, 'credit_utilisation_6m': 0.362, 'ratio_card_amt_total_debit_3m': 0.308, 'ratio_card_withdrawal_amt_90_180': 0.195}"
372,bea005c3-7eaa-43e2-acc4-01be408fc92b,0.052,948,1,"{'median_running_balance_6m': 1.591, 'credit_utilisation_6m': 1.069, 'od_count_6m': 0.156, 'ratio_ach_debit_amt_90_180': 0.079}"
373,f638c3a6-c23d-4d56-8d81-452542fd5b6c,0.202,798,1,"{'median_running_balance_6m': 0.558, 'ratio_card_amt_total_debit_3m': 0.416, 'credit_utilisation_6m': 0.326, 'ratio_card_withdrawal_amt_90_180': 0.181}"
374,b4f16f5a-f84d-46f2-bebc-96a4f218eecf,0.465,535,3,"{'distinct_mrdc_txns_100_3m': 0.653, 'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.239, 'credit_utilisation_6m': 0.182}"
375,e9194a5d-b3b1-4da7-8bbb-3c57b98ef1ea,0.165,835,1,"{'median_amount_credited_6m': 0.649, 'median_running_balance_6m': 0.566, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.144}"
376,b1030e84-a64c-4ee8-94a1-1501644b7647,0.409,591,3,"{'ratio_card_amt_total_debit_3m': 0.437, 'stddev_amount_ach_c_1m': 0.242, 'od_count_6m': 0.156, 'median_amount_credited_6m': 0.09}"
377,c2e9572a-e64d-4fb6-90cc-fedb62d405dd,0.223,777,1,"{'median_running_balance_6m': 0.413, 'ratio_card_amt_total_debit_3m': 0.381, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.114}"
378,09d6f9eb-ec25-489b-a94c-49f4f8d12622,0.539,461,4,"{'ratio_card_amt_total_debit_3m': 0.446, 'median_running_balance_6m': 0.208, 'ratio_mrdc_freq_90_180': 0.135, 'stddev_amount_ach_c_1m': 0.126}"
379,1eec3cc1-5a71-47ac-a575-48859d981102,0.684,316,5,"{'ratio_card_amt_total_debit_3m': 0.421, 'credit_utilisation_6m': 0.37, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.141}"
380,0b3ffb63-76d1-4b64-b4f4-858f58e020ea,0.476,524,3,"{'distinct_pd_txns_1000_1m': 0.252, 'median_running_balance_6m': 0.238, 'od_count_6m': 0.094, 'ratio_mrdc_freq_90_180': 0.092}"
381,b16a2029-a0e6-4665-bfc1-29f1b00f6eca,0.32,680,2,"{'credit_utilisation_6m': 0.395, 'ratio_card_amt_total_debit_3m': 0.337, 'ratio_card_withdrawal_amt_90_180': 0.237, 'od_count_6m': 0.156}"
382,b7a58ffb-d09f-4173-8ef6-805ae863e27b,0.452,548,3,"{'credit_utilisation_6m': 0.287, 'ratio_card_amt_total_debit_3m': 0.171, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.155}"
383,16ed30b1-6527-4d32-9c82-ac715bc356c1,0.364,636,2,"{'ratio_card_amt_total_debit_3m': 0.258, 'median_running_balance_6m': 0.162, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126}"
384,dbcc6432-790c-4492-b2aa-0d4dfd934f12,0.168,832,1,"{'stddev_amount_ach_c_1m': 1.761, 'median_amount_credited_6m': 0.306, 'ratio_card_amt_total_debit_3m': 0.26, 'median_running_balance_6m': 0.233}"
385,e54d79ed-cd0a-45dc-83f3-13860e025794,0.818,182,5,"{'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.557, 'od_count_6m': 0.38, 'median_running_balance_6m': 0.256}"
386,189b28f8-35c9-41fe-9f71-a98bca9880ec,0.601,399,4,"{'ratio_card_amt_total_debit_3m': 0.272, 'ratio_mrdc_freq_90_180': 0.244, 'median_running_balance_6m': 0.203, 'stddev_amount_ach_c_1m': 0.109}"
387,0e8ccf7c-5f1e-4145-8626-b75e030c7620,0.637,363,5,"{'ratio_mrdc_freq_90_180': 0.411, 'ratio_card_withdrawal_amt_90_180': 0.163, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.155}"
388,e5304a87-9628-4bc9-81c4-fd12777ec6e7,0.81,190,5,"{'od_count_6m': 2.023, 'credit_utilisation_6m': 0.255, 'median_running_balance_6m': 0.244, 'ratio_card_withdrawal_amt_90_180': 0.204}"
389,b80cfacb-21e5-4170-86a9-e3747b582dff,0.294,706,2,"{'stddev_amount_ach_c_1m': 0.234, 'ratio_card_amt_total_debit_3m': 0.216, 'median_amount_credited_6m': 0.188, 'od_count_6m': 0.156}"
390,8f8c0e05-8f8f-404e-8b5c-73156a9095df,0.662,338,5,"{'card_size_1m': 0.224, 'ratio_card_withdrawal_amt_90_180': 0.203, 'ratio_mrdc_freq_90_180': 0.17, 'median_running_balance_6m': 0.16}"
391,77459dbe-d95d-42fd-bc1c-dcf177f02ab9,0.571,429,4,"{'ratio_mrdc_freq_90_180': 0.328, 'ratio_card_amt_total_debit_3m': 0.259, 'credit_utilisation_6m': 0.249, 'median_running_balance_6m': 0.218}"
392,dbfe3afe-d434-4cce-9e91-a48b8f129dff,0.424,576,3,"{'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.089, 'ratio_card_amt_total_debit_3m': 0.071, 'ach_d_size_6m': 0.067}"
393,7c46468d-9df6-4a83-bc83-a8cf5951ef1e,0.417,583,3,"{'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.097, 'ratio_card_amt_total_debit_3m': 0.065, 'ratio_ach_debit_amt_90_180': 0.059}"
394,8f724b8c-a600-4f0a-8537-f28a7ca7e8eb,0.451,549,3,"{'ratio_mrdc_freq_90_180': 0.318, 'median_running_balance_6m': 0.245, 'ratio_card_withdrawal_amt_90_180': 0.168, 'od_count_6m': 0.156}"
395,68033fcb-cd5c-48cb-812d-2b61f065e764,0.613,387,4,"{'ratio_card_amt_total_debit_3m': 0.5, 'ratio_mrdc_freq_90_180': 0.271, 'ratio_card_withdrawal_amt_90_180': 0.245, 'median_running_balance_6m': 0.245}"
396,b83e852a-a0b0-4f70-9202-1b2ca53cf934,0.208,792,1,"{'median_amount_credited_6m': 0.495, 'ratio_card_amt_total_debit_3m': 0.429, 'ratio_card_withdrawal_amt_90_180': 0.214, 'od_count_6m': 0.156}"
397,b03b12af-1be8-4024-8386-72f9cd4f1e16,0.291,709,2,"{'median_running_balance_6m': 0.403, 'ratio_card_amt_total_debit_3m': 0.247, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126}"
398,c0a5703c-6bb4-40f8-8bdc-e01fb918ca21,0.148,852,1,"{'median_running_balance_6m': 0.992, 'stddev_amount_ach_c_1m': 0.34, 'credit_utilisation_6m': 0.204, 'distinct_pd_txns_1000_1m': 0.16}"
399,af2c8904-31b6-4107-b33e-59f22589ec59,0.577,423,4,"{'ratio_card_amt_total_debit_3m': 0.221, 'median_running_balance_6m': 0.219, 'ratio_card_withdrawal_amt_90_180': 0.135, 'median_amount_credited_6m': 0.063}"
400,221b1940-67c5-47e8-9aa5-e42803c2a437,0.895,105,5,"{'od_count_6m': 2.023, 'ratio_card_amt_total_debit_3m': 0.465, 'median_running_balance_6m': 0.248, 'stddev_amount_ach_c_1m': 0.209}"
401,38965267-5761-419a-a78e-4341323a4a16,0.513,487,4,"{'ratio_card_amt_total_debit_3m': 0.273, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126, 'median_amount_credited_6m': 0.12}"
402,331e1621-32a0-42f0-a10d-4399be21cbc0,0.167,833,1,"{'median_amount_credited_6m': 0.649, 'ratio_card_amt_total_debit_3m': 0.43, 'ach_d_size_6m': 0.39, 'ratio_mrdc_freq_90_180': 0.282}"
403,8fe99629-4c1b-43d1-91c6-5e1988867ece,0.445,555,3,"{'median_running_balance_6m': 0.233, 'ratio_card_amt_total_debit_3m': 0.213, 'ratio_mrdc_freq_90_180': 0.17, 'od_count_6m': 0.156}"
404,38bcfe90-d1b8-42c8-8185-af28006a87d6,0.677,323,5,"{'ratio_card_amt_total_debit_3m': 0.423, 'credit_utilisation_6m': 0.244, 'median_running_balance_6m': 0.235, 'ratio_mrdc_freq_90_180': 0.226}"
405,7e76db14-f741-4e28-a543-426f51970442,0.359,641,2,"{'median_running_balance_6m': 0.247, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.144, 'stddev_amount_ach_c_1m': 0.126}"
406,fbe8b526-45a3-441a-a1e7-4ceadd8fe77e,0.757,243,5,"{'ratio_card_amt_total_debit_3m': 0.544, 'credit_utilisation_6m': 0.445, 'ratio_mrdc_freq_90_180': 0.341, 'median_running_balance_6m': 0.231}"
407,0d89d66b-e38b-4f5f-9e34-16525ae86c45,0.516,484,4,"{'ratio_card_amt_total_debit_3m': 0.515, 'ratio_mrdc_freq_90_180': 0.22, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.123}"
408,7c6cdc36-ea9c-493a-859d-b0ce1f856c8d,0.769,231,5,"{'ratio_mrdc_freq_90_180': 0.638, 'credit_utilisation_6m': 0.422, 'ratio_card_amt_total_debit_3m': 0.354, 'median_running_balance_6m': 0.157}"
409,2a4abb5e-75fe-4d5a-8acc-e4102bb31e50,0.232,768,1,"{'median_amount_credited_6m': 0.737, 'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.363, 'credit_utilisation_6m': 0.318}"
410,ab33e25b-9c65-4f98-9758-c30e639d487c,0.635,365,5,"{'od_count_6m': 0.702, 'ratio_mrdc_freq_90_180': 0.649, 'median_running_balance_6m': 0.252, 'ratio_card_withdrawal_amt_90_180': 0.245}"
411,12b3f26a-767b-46b3-a49f-fa6725745a37,0.534,466,4,"{'median_running_balance_6m': 0.168, 'od_count_6m': 0.156, 'ratio_ach_debit_amt_90_180': 0.099, 'stddev_amount_ach_c_1m': 0.092}"
412,b1dc789b-5e8d-4f17-93c9-098339b9e6a0,0.407,593,3,"{'median_amount_credited_6m': 0.737, 'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.412, 'credit_utilisation_6m': 0.272}"
413,f6c58d22-ebe0-4645-aefb-84c3c1c2ac76,0.516,484,4,"{'ratio_mrdc_freq_90_180': 0.466, 'ratio_card_amt_total_debit_3m': 0.418, 'ratio_card_withdrawal_amt_90_180': 0.205, 'od_count_6m': 0.156}"
414,bf8ebb60-89c3-46e5-a4d1-1782ac77ccb8,0.137,863,1,"{'distinct_pd_txns_1000_1m': 0.617, 'ratio_card_amt_total_debit_3m': 0.403, 'credit_utilisation_6m': 0.209, 'od_count_6m': 0.156}"
415,ba5e085b-594f-45e1-944f-a19eac74ff57,0.169,831,1,"{'median_running_balance_6m': 2.555, 'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.478, 'od_count_6m': 0.156}"
416,e1fcecd9-bd37-4331-8a94-9c8604b19c34,0.87,130,5,"{'od_count_6m': 0.916, 'ratio_card_amt_total_debit_3m': 0.348, 'credit_utilisation_6m': 0.305, 'median_running_balance_6m': 0.207}"
417,a2fcaf6c-5b61-4862-af3b-cee25dccf2d6,0.358,642,2,"{'credit_utilisation_6m': 0.38, 'stddev_amount_ach_c_1m': 0.356, 'ratio_card_amt_total_debit_3m': 0.344, 'ratio_mrdc_freq_90_180': 0.234}"
418,50783960-e7d8-4488-8a0e-0f8f2150ef0e,0.637,363,5,"{'ratio_card_amt_total_debit_3m': 0.287, 'median_running_balance_6m': 0.231, 'ratio_card_withdrawal_amt_90_180': 0.217, 'stddev_amount_ach_c_1m': 0.126}"
419,81011275-9dcf-4bed-b99c-7e561d95c16f,0.162,838,1,"{'distinct_pd_txns_1000_1m': 0.526, 'stddev_amount_ach_c_1m': 0.189, 'ratio_card_amt_total_debit_3m': 0.176, 'median_amount_credited_6m': 0.163}"
420,75e40ca3-ec01-4931-8a38-c9d955f5228a,0.007,993,1,"{'stddev_amount_ach_c_1m': 1.761, 'median_running_balance_6m': 1.512, 'distinct_pd_txns_1000_1m': 0.617, 'ratio_card_amt_total_debit_3m': 0.408}"
421,fd1cada0-0655-449e-a9eb-2b72e0b8db20,0.528,472,4,"{'median_running_balance_6m': 0.183, 'od_count_6m': 0.12, 'ratio_card_withdrawal_amt_90_180': 0.112, 'stddev_amount_ach_c_1m': 0.087}"
422,ffe39f1a-a622-4a9e-97fe-4f8664c1996d,0.395,605,3,"{'ratio_mrdc_freq_90_180': 0.171, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.097, 'credit_utilisation_6m': 0.08}"
423,8f9a6f13-cbaa-4087-aebd-05464f008c34,0.671,329,5,"{'ratio_card_amt_total_debit_3m': 0.345, 'median_running_balance_6m': 0.202, 'ratio_ach_debit_amt_90_180': 0.115, 'ratio_mrdc_freq_90_180': 0.089}"
424,48bb9518-7940-45c5-aa46-f2d52ba05551,0.625,375,5,"{'credit_utilisation_6m': 0.624, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.11, 'stddev_amount_ach_c_1m': 0.095}"
425,525f0109-7dfe-42ad-a236-e379d8fbe429,0.386,614,3,"{'ratio_card_amt_total_debit_3m': 0.28, 'median_running_balance_6m': 0.215, 'ratio_mrdc_freq_90_180': 0.167, 'od_count_6m': 0.156}"
426,ac16986a-d9cd-430a-a074-3b0fd873f81f,0.348,652,2,"{'credit_utilisation_6m': 0.416, 'stddev_amount_ach_c_1m': 0.299, 'ratio_card_amt_total_debit_3m': 0.26, 'median_running_balance_6m': 0.142}"
427,a0e1a0d4-1766-4a5d-85dc-2e5143804172,0.639,361,5,"{'ratio_card_amt_total_debit_3m': 0.52, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.14, 'stddev_amount_ach_c_1m': 0.122}"
428,9f32ba9c-b0bb-480b-9405-44bf20c4cad1,0.429,571,3,"{'median_running_balance_6m': 0.655, 'ratio_mrdc_freq_90_180': 0.312, 'credit_utilisation_6m': 0.278, 'od_count_6m': 0.156}"
429,cf070dda-5973-48f5-b466-25fe9f452ed5,0.472,528,3,"{'od_count_6m': 0.273, 'ratio_card_amt_total_debit_3m': 0.228, 'median_running_balance_6m': 0.217, 'median_amount_credited_6m': 0.076}"
430,674701a9-d3a7-4a87-bd6b-dee576150a9e,0.901,99,5,"{'od_count_6m': 1.774, 'ratio_mrdc_freq_90_180': 0.515, 'ratio_card_amt_total_debit_3m': 0.261, 'median_running_balance_6m': 0.257}"
431,31227141-f2ea-46b9-a913-a4e7d481a886,0.665,335,5,"{'ratio_card_amt_total_debit_3m': 0.485, 'median_running_balance_6m': 0.173, 'ratio_mrdc_freq_90_180': 0.161, 'credit_utilisation_6m': 0.159}"
432,5f7d6a35-7465-438d-b8b6-afcc7f14b179,0.005,995,1,"{'median_running_balance_6m': 2.555, 'stddev_amount_ach_c_1m': 1.761, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242}"
433,ed927546-5c97-479e-a894-0288ce39a4a2,0.7,300,5,"{'od_count_6m': 1.309, 'stddev_amount_ach_c_1m': 0.701, 'ratio_card_amt_total_debit_3m': 0.353, 'median_running_balance_6m': 0.254}"
434,0680993b-31c7-4083-97c1-3997c44d6c72,0.362,638,2,"{'distinct_mrdc_txns_100_3m': 0.233, 'median_running_balance_6m': 0.163, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.11}"
435,b738a4cc-b4be-4e8f-bc7d-3f20ed1d396c,0.567,433,4,"{'ratio_card_amt_total_debit_3m': 0.475, 'median_running_balance_6m': 0.244, 'ratio_card_withdrawal_amt_90_180': 0.192, 'ratio_mrdc_freq_90_180': 0.167}"
436,be924c9c-7887-4ed7-9d7b-81eadae6e4e2,0.283,717,2,"{'ratio_mrdc_freq_90_180': 0.418, 'ratio_card_amt_total_debit_3m': 0.349, 'ratio_card_withdrawal_amt_90_180': 0.245, 'stddev_amount_ach_c_1m': 0.236}"
437,e23ee844-b783-4d8f-8297-8251854a885c,0.176,824,1,"{'distinct_mrdc_txns_100_3m': 0.327, 'credit_utilisation_6m': 0.324, 'stddev_amount_ach_c_1m': 0.31, 'od_count_6m': 0.156}"
438,212af389-5956-41f9-b3c4-6fc1a829c9da,0.636,364,5,"{'credit_utilisation_6m': 0.413, 'median_running_balance_6m': 0.257, 'ratio_ach_debit_amt_90_180': 0.115, 'ratio_card_amt_total_debit_3m': 0.107}"
439,0e8aa52f-0998-4556-804c-a551f1d68c58,0.143,857,1,"{'credit_utilisation_6m': 0.882, 'ratio_mrdc_freq_90_180': 0.506, 'distinct_mrdc_txns_100_3m': 0.233, 'ratio_card_amt_total_debit_3m': 0.222}"
440,c5821531-456c-4a14-9e99-264e874c0efd,0.325,675,2,"{'stddev_amount_ach_c_1m': 0.957, 'od_count_6m': 0.416, 'median_running_balance_6m': 0.224, 'ratio_mrdc_freq_90_180': 0.22}"
441,e280588c-cb2f-450c-985e-34291870c504,0.402,598,3,"{'distinct_mrdc_txns_100_3m': 0.233, 'median_running_balance_6m': 0.223, 'credit_utilisation_6m': 0.221, 'od_count_6m': 0.156}"
442,3a5c2197-623f-44d9-9114-9d9bab34ca08,0.869,131,5,"{'od_count_6m': 1.167, 'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_amt_total_debit_3m': 0.517, 'median_running_balance_6m': 0.347}"
443,d60b8e98-ebbb-4e9b-80c8-02a3e3b58e9f,0.885,115,5,"{'credit_utilisation_6m': 1.106, 'ach_d_size_6m': 0.72, 'ratio_card_amt_total_debit_3m': 0.522, 'od_count_6m': 0.156}"
444,93f8fa65-f38a-4036-932d-281a592a1e58,0.919,81,5,"{'credit_utilisation_6m': 1.106, 'od_count_6m': 1.024, 'ratio_mrdc_freq_90_180': 0.638, 'median_running_balance_6m': 0.258}"
445,7e0e44c5-deba-47dc-900b-7af1f321686f,0.792,208,5,"{'od_count_6m': 1.131, 'ratio_card_amt_total_debit_3m': 0.314, 'median_running_balance_6m': 0.258, 'ratio_card_withdrawal_amt_90_180': 0.211}"
446,bbe19098-498b-4e49-95b5-475ff2a60872,0.323,677,2,"{'ratio_card_amt_total_debit_3m': 0.511, 'stddev_amount_ach_c_1m': 0.499, 'credit_utilisation_6m': 0.443, 'od_count_6m': 0.156}"
447,b1adb88f-eed6-49a0-891d-a8ae908d77a2,0.401,599,3,"{'ratio_mrdc_freq_90_180': 0.328, 'median_running_balance_6m': 0.193, 'od_count_6m': 0.156, 'median_amount_credited_6m': 0.08}"
448,71aad9fd-989f-427f-b895-1d021c525655,0.538,462,4,"{'ratio_mrdc_freq_90_180': 0.328, 'median_running_balance_6m': 0.232, 'ratio_card_amt_total_debit_3m': 0.175, 'credit_utilisation_6m': 0.151}"
449,8ae481b2-d99a-4c51-9f95-2abc0c7b2a44,0.014,986,1,"{'median_running_balance_6m': 2.555, 'stddev_amount_ach_c_1m': 1.22, 'ratio_card_amt_total_debit_3m': 0.274, 'od_count_6m': 0.156}"
450,0f39d74e-404e-4a77-8497-a928d45914d6,0.233,767,1,"{'distinct_pd_txns_1000_1m': 0.434, 'ratio_card_amt_total_debit_3m': 0.352, 'median_running_balance_6m': 0.328, 'od_count_6m': 0.156}"
451,5cf35fe7-3259-437e-863d-779a665ec60d,0.442,558,3,"{'ratio_card_amt_total_debit_3m': 0.173, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.155, 'stddev_amount_ach_c_1m': 0.113}"
452,8542e163-e1f2-4c5e-91cf-ac2cb6324241,0.452,548,3,"{'od_count_6m': 0.156, 'median_running_balance_6m': 0.136, 'stddev_amount_ach_c_1m': 0.102, 'median_amount_credited_6m': 0.085}"
453,0207a1f9-cd3e-4dbd-9d91-85431789a10f,0.582,418,4,"{'credit_utilisation_6m': 0.372, 'ratio_card_amt_total_debit_3m': 0.253, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.111}"
454,0b6cf36a-51a6-4377-80a7-a8cd1dbd4858,0.258,742,2,"{'median_running_balance_6m': 0.556, 'credit_utilisation_6m': 0.223, 'ratio_card_amt_total_debit_3m': 0.202, 'od_count_6m': 0.156}"
455,76a5e3d5-9029-4bb3-81b6-ee8fbbb93b88,0.247,753,1,"{'credit_utilisation_6m': 0.237, 'stddev_amount_ach_c_1m': 0.191, 'ratio_card_amt_total_debit_3m': 0.165, 'od_count_6m': 0.156}"
456,b14635e3-50b9-489f-8971-70f0968369b0,0.682,318,5,"{'ratio_mrdc_freq_90_180': 0.638, 'ratio_card_withdrawal_amt_90_180': 0.2, 'ratio_card_amt_total_debit_3m': 0.19, 'distinct_mrdc_txns_100_3m': 0.187}"
457,61ea9a4d-dc95-402c-91d3-d4aefb563cac,0.317,683,2,"{'ratio_mrdc_freq_90_180': 0.649, 'credit_utilisation_6m': 0.453, 'median_running_balance_6m': 0.32, 'od_count_6m': 0.156}"
458,663266a9-36fa-43a6-88b6-27547a2454d6,0.262,738,2,"{'ach_d_size_6m': 0.72, 'ratio_card_amt_total_debit_3m': 0.426, 'stddev_amount_ach_c_1m': 0.341, 'median_amount_credited_6m': 0.204}"
459,d94698af-44cb-4d55-8d97-f4ba84d129c6,0.215,785,1,"{'median_running_balance_6m': 1.833, 'ratio_mrdc_freq_90_180': 0.38, 'ach_d_size_6m': 0.246, 'od_count_6m': 0.156}"
460,b070521c-edbc-4682-8858-e7fa9aacc64d,0.252,748,2,"{'ratio_card_amt_total_debit_3m': 0.283, 'median_amount_credited_6m': 0.202, 'od_count_6m': 0.156, 'credit_utilisation_6m': 0.141}"
461,318e0eb2-a2ca-478a-ad80-d43634faab4f,0.21,790,1,"{'ratio_mrdc_freq_90_180': 0.649, 'distinct_mrdc_txns_100_3m': 0.513, 'ratio_card_amt_total_debit_3m': 0.376, 'credit_utilisation_6m': 0.279}"
462,d86fe3a4-dbe9-4a7b-964f-83150052d675,0.575,425,4,"{'ratio_card_amt_total_debit_3m': 0.455, 'median_running_balance_6m': 0.187, 'od_count_6m': 0.156, 'ach_d_size_6m': 0.078}"
463,f3861a98-df34-4c3e-b6e1-1638b3293085,0.367,633,2,"{'distinct_mrdc_txns_100_3m': 0.607, 'od_count_6m': 0.416, 'stddev_amount_ach_c_1m': 0.207, 'median_amount_credited_6m': 0.062}"
